year,region,FACILITY_NAME,PCOUNTY,Category or Age,Age,Teenager
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,ORANGE,14,22,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,ORANGE,15,23,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,ORANGE,16,24,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,ORANGE,17,>24 ,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,Other/Unknown,17,>24 ,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,RIVERSIDE,13,21,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,RIVERSIDE,17,>24 ,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,SAN BERNARDINO,8,16,1
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,SAN BERNARDINO,10,18,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,SAN BERNARDINO,12,20,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,SAN BERNARDINO,16,24,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,SAN BERNARDINO,17,>24 ,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,SAN DIEGO,16,24,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,STANISLAUS,17,>24 ,0
2010,Los Angeles,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,VENTURA,17,>24 ,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,KERN,7,15,1
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,KERN,13,21,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,KERN,17,>24 ,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,6,14,1
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,7,15,1
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,8,16,1
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,9,17,1
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,10,18,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,11,19,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,12,20,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,13,21,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,14,22,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,15,23,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,16,24,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,17,>24 ,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,Other/Unknown,15,23,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,Other/Unknown,17,>24 ,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,RIVERSIDE,17,>24 ,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,SAN BERNARDINO,17,>24 ,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,VENTURA,14,22,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,VENTURA,15,23,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,VENTURA,16,24,0
2010,Los Angeles,PROVIDENCE HOLY CROSS MEDICAL CENTER,VENTURA,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,6,14,1
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,7,15,1
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,8,16,1
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,9,17,1
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,10,18,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,11,19,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,12,20,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,13,21,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,14,22,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,15,23,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,16,24,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,ORANGE,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,RIVERSIDE,14,22,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,RIVERSIDE,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,SAN BERNARDINO,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,7,15,1
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,8,16,1
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,9,17,1
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,10,18,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,11,19,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,12,20,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,13,21,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,14,22,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,15,23,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,16,24,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,MADERA,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,ORANGE,16,24,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,ORANGE,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,Other/Unknown,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,RIVERSIDE,13,21,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,RIVERSIDE,14,22,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,RIVERSIDE,16,24,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,RIVERSIDE,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,SAN BERNARDINO,17,>24 ,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,SAN DIEGO,13,21,0
2010,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,SAN DIEGO,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,KERN,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,8,16,1
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,11,19,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,12,20,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,13,21,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,14,22,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,15,23,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,16,24,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,ORANGE,12,20,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,ORANGE,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,Other/Unknown,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,RIVERSIDE,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,SACRAMENTO,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,SAN BERNARDINO,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,SAN DIEGO,12,20,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,SAN DIEGO,14,22,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,SAN DIEGO,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,SAN LUIS OBISP,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,SANTA BARBARA,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,VENTURA,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,FRESNO,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,KERN,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,6,14,1
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,7,15,1
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,8,16,1
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,9,17,1
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,10,18,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,11,19,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,12,20,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,13,21,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,14,22,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,15,23,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,16,24,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,ORANGE,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Other/Unknown,13,21,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Other/Unknown,15,23,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Other/Unknown,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,RIVERSIDE,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,SAN BERNARDINO,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,SAN DIEGO,14,22,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,SAN LUIS OBISP,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,SANTA BARBARA,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,SUTTER,10,18,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,TULARE,17,>24 ,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,VENTURA,16,24,0
2010,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,VENTURA,17,>24 ,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,KERN,17,>24 ,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,7,15,1
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,8,16,1
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,9,17,1
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,10,18,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,11,19,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,12,20,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,13,21,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,14,22,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,15,23,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,16,24,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,17,>24 ,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,MADERA,17,>24 ,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,ORANGE,17,>24 ,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,Other/Unknown,12,20,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,Other/Unknown,17,>24 ,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,RIVERSIDE,16,24,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,RIVERSIDE,17,>24 ,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,SAN BERNARDINO,17,>24 ,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,SANTA CLARA,17,>24 ,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,VENTURA,14,22,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,VENTURA,15,23,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,VENTURA,16,24,0
2010,Los Angeles,PROVIDENCE TARZANA MEDICAL CENTER,VENTURA,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,KERN,9,17,1
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,KERN,11,19,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,KERN,12,20,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,KERN,16,24,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,KERN,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,5,13,1
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,7,15,1
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,8,16,1
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,9,17,1
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,10,18,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,11,19,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,12,20,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,13,21,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,14,22,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,15,23,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,16,24,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,MERCED,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,ORANGE,16,24,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,ORANGE,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,Other/Unknown,15,23,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,Other/Unknown,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,RIVERSIDE,11,19,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,RIVERSIDE,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,SAN BERNARDINO,12,20,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,SAN BERNARDINO,14,22,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,SAN BERNARDINO,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,SAN FRANCISCO,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,SANTA BARBARA,10,18,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,SANTA BARBARA,14,22,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,SANTA BARBARA,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,SANTA CLARA,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,TULARE,13,21,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,TULARE,17,>24 ,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,VENTURA,7,15,1
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,VENTURA,8,16,1
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,VENTURA,13,21,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,VENTURA,16,24,0
2010,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,VENTURA,17,>24 ,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,KERN,17,>24 ,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,9,17,1
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,10,18,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,11,19,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,12,20,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,13,21,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,14,22,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,15,23,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,16,24,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,17,>24 ,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,ORANGE,17,>24 ,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,Other/Unknown,16,24,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,RIVERSIDE,9,17,1
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,RIVERSIDE,12,20,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,RIVERSIDE,13,21,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,RIVERSIDE,15,23,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,RIVERSIDE,16,24,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,RIVERSIDE,17,>24 ,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,SAN BERNARDINO,9,17,1
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,SAN BERNARDINO,10,18,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,SAN BERNARDINO,12,20,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,SAN BERNARDINO,13,21,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,SAN BERNARDINO,14,22,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,SAN BERNARDINO,15,23,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,SAN BERNARDINO,16,24,0
2010,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,SAN BERNARDINO,17,>24 ,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,6,14,1
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,7,15,1
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,8,16,1
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,9,17,1
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,10,18,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,11,19,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,12,20,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,13,21,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,14,22,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,15,23,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,16,24,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,17,>24 ,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,ORANGE,17,>24 ,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,Other/Unknown,17,>24 ,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,RIVERSIDE,14,22,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,RIVERSIDE,17,>24 ,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,SAN BERNARDINO,11,19,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,SAN BERNARDINO,12,20,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,SAN BERNARDINO,14,22,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,SAN BERNARDINO,15,23,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,SAN BERNARDINO,16,24,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,SAN BERNARDINO,17,>24 ,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,SAN DIEGO,17,>24 ,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,SANTA BARBARA,17,>24 ,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,SANTA CLARA,17,>24 ,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,VENTURA,16,24,0
2010,Los Angeles,SAN GABRIEL VALLEY MEDICAL CENTER,VENTURA,17,>24 ,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,CONTRA COSTA,17,>24 ,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,FRESNO,17,>24 ,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,KERN,17,>24 ,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,7,15,1
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,8,16,1
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,9,17,1
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,10,18,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,11,19,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,12,20,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,13,21,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,14,22,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,15,23,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,16,24,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,17,>24 ,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,ORANGE,17,>24 ,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,Other/Unknown,13,21,0
2010,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,Other/Unknown,15,23,0
